Data,Hora,Abertura,Máxima,Mínima,Última,Negócios,Volume
28/02/2020,15:39:00,102425,102550,102400,102440,5733,24683
28/02/2020,15:40:00,102440,102445,102210,102240,9241,36032
28/02/2020,15:41:00,102240,102380,102220,102285,7772,32246
28/02/2020,15:42:00,102285,102475,102275,102390,7402,31879
28/02/2020,15:43:00,102390,102480,102330,102340,5245,22529
28/02/2020,15:44:00,102340,102395,102250,102295,5447,24380
28/02/2020,15:45:00,102295,102295,102165,102240,8204,33379
28/02/2020,15:46:00,102235,102380,102185,102315,8081,33956
28/02/2020,15:47:00,102315,102330,102170,102180,4433,18135
28/02/2020,15:48:00,102175,102315,102165,102285,5483,23299
28/02/2020,15:49:00,102285,102585,102240,102475,11158,45819
28/02/2020,15:50:00,102475,102540,102195,102235,8745,37644
28/02/2020,15:51:00,102240,102430,102155,102355,8862,39992
28/02/2020,15:52:00,102355,102420,102255,102315,4883,21439
28/02/2020,15:53:00,102315,102365,102155,102250,6212,27425
28/02/2020,15:54:00,102255,102300,102150,102265,4754,18301
28/02/2020,15:55:00,102265,102290,102170,102180,3669,13854
28/02/2020,15:56:00,102180,102235,102105,102160,6201,23391
28/02/2020,15:57:00,102155,102245,102125,102140,4652,18347
28/02/2020,15:58:00,102140,102350,102100,102225,7546,29732
28/02/2020,15:59:00,102225,102310,102170,102290,5119,23045
28/02/2020,16:00:00,102285,102285,102075,102090,7234,31618
28/02/2020,16:01:00,102095,102155,101955,102085,9593,39586
28/02/2020,16:02:00,102080,102230,102000,102210,6505,25655
28/02/2020,16:03:00,102215,102220,101990,102050,6277,26334
28/02/2020,16:04:00,102050,102095,101960,101970,6191,24987
28/02/2020,16:05:00,101975,102080,101930,102000,6324,27505
28/02/2020,16:06:00,101995,102110,101950,102010,5891,26076
28/02/2020,16:07:00,102015,102015,101850,101890,7504,31927
28/02/2020,16:08:00,101890,101915,101830,101850,4822,19599
28/02/2020,16:09:00,101850,101870,101775,101855,6193,24579
28/02/2020,16:10:00,101850,102030,101830,101940,8006,33425
28/02/2020,16:11:00,101945,102045,101925,101975,6123,28808
28/02/2020,16:12:00,101975,101980,101855,101865,4494,18982
28/02/2020,16:13:00,101865,101990,101805,101885,6075,26589
28/02/2020,16:14:00,101880,101995,101825,101825,4350,19006
28/02/2020,16:15:00,101830,101900,101790,101820,4135,15929
28/02/2020,16:16:00,101825,101905,101760,101865,5308,21173
28/02/2020,16:17:00,101870,101935,101805,101880,4015,16080
28/02/2020,16:18:00,101880,101940,101805,101895,5001,22798
28/02/2020,16:19:00,101895,101980,101855,101935,5787,27541
28/02/2020,16:20:00,101935,101940,101805,101880,4701,20413
28/02/2020,16:21:00,101880,102315,101875,102285,13146,54730
28/02/2020,16:22:00,102285,102470,102220,102435,11365,47045
28/02/2020,16:23:00,102430,102455,102340,102350,6683,30603
28/02/2020,16:24:00,102350,102375,102150,102210,8876,42232
28/02/2020,16:25:00,102210,102270,102085,102170,6819,29142
28/02/2020,16:26:00,102165,102170,101965,102055,7871,33347
28/02/2020,16:27:00,102055,102140,101990,102065,5488,23072
28/02/2020,16:28:00,102060,102250,102060,102230,6205,25419
28/02/2020,16:29:00,102235,102325,102210,102270,5258,20971
28/02/2020,16:30:00,102275,102965,102245,102825,28726,133020
28/02/2020,16:31:00,102825,102890,102505,102595,14482,68462
28/02/2020,16:32:00,102595,102935,102585,102815,11303,51701
28/02/2020,16:33:00,102810,102930,102715,102840,9224,46800
28/02/2020,16:34:00,102845,103025,102810,102935,8828,41954
28/02/2020,16:35:00,102930,103010,102720,102940,10177,51803
28/02/2020,16:36:00,102940,102975,102750,102855,6988,32302
28/02/2020,16:37:00,102860,103085,102835,102975,9574,42514
28/02/2020,16:38:00,102980,103095,102930,102955,6793,29946
28/02/2020,16:39:00,102955,103000,102750,102755,7099,31710
28/02/2020,16:40:00,102760,102935,102755,102920,6341,29636
28/02/2020,16:41:00,102925,103185,102920,103160,10674,46075
28/02/2020,16:42:00,103160,103200,103010,103090,8183,36304
28/02/2020,16:43:00,103095,103295,103090,103190,10251,44396
28/02/2020,16:44:00,103195,103415,103150,103375,10142,41950
28/02/2020,16:45:00,103375,103540,103215,103330,15281,64782
28/02/2020,16:46:00,103335,103405,103130,103360,9948,42963
28/02/2020,16:47:00,103365,103395,103210,103215,5522,22361
28/02/2020,16:48:00,103215,103255,103055,103195,7778,34953
28/02/2020,16:49:00,103195,103395,103190,103295,6898,29436
28/02/2020,16:50:00,103300,103475,103265,103340,7601,32989
28/02/2020,16:51:00,103340,103390,103150,103200,6458,27982
28/02/2020,16:52:00,103205,103285,103115,103245,5683,23113
28/02/2020,16:53:00,103245,103335,103205,103270,4711,18779
28/02/2020,16:54:00,103275,103355,103215,103280,4034,15873
28/02/2020,16:55:00,103280,103315,103025,103040,7585,30475
28/02/2020,16:56:00,103040,103180,102925,103135,9051,36085
28/02/2020,16:57:00,103135,103270,103060,103185,6334,26622
28/02/2020,16:58:00,103185,103245,103080,103110,4726,20212
28/02/2020,16:59:00,103115,103220,102970,103170,6627,28018
28/02/2020,17:00:00,103170,103290,103070,103100,7692,32496
28/02/2020,17:01:00,103095,103100,102925,102930,5868,23453
28/02/2020,17:02:00,102935,102970,102775,102810,7770,32941
28/02/2020,17:03:00,102805,102875,102730,102810,5014,22393
28/02/2020,17:04:00,102800,102810,102650,102705,5673,23385
28/02/2020,17:05:00,102705,102725,102520,102620,9295,39620
28/02/2020,17:06:00,102625,103055,102580,102955,10983,43520
28/02/2020,17:07:00,102955,102975,102790,102885,8864,36370
28/02/2020,17:08:00,102885,103120,102870,102930,7695,31581
28/02/2020,17:09:00,102935,103055,102930,102970,5131,21891
28/02/2020,17:10:00,102970,102995,102880,102965,4534,19451
28/02/2020,17:11:00,102965,103255,102930,103240,8201,35182
28/02/2020,17:12:00,103240,103370,103175,103350,7726,30749
28/02/2020,17:13:00,103345,103375,103235,103320,4856,19819
28/02/2020,17:14:00,103320,103465,103250,103415,8730,37087
28/02/2020,17:15:00,103405,103600,103300,103545,9365,40951
28/02/2020,17:16:00,103545,103850,103510,103770,14156,59313
28/02/2020,17:17:00,103775,103805,103650,103720,7530,29228
28/02/2020,17:18:00,103720,103810,103685,103755,4160,16497
28/02/2020,17:19:00,103760,103800,103660,103725,4580,19162
28/02/2020,17:20:00,103725,103750,103530,103580,7324,31652
28/02/2020,17:21:00,103580,103730,103555,103625,6317,28517
28/02/2020,17:22:00,103625,103640,103505,103565,5231,22019
28/02/2020,17:23:00,103560,103635,103490,103565,5033,23850
28/02/2020,17:24:00,103565,103595,103315,103380,7292,32198
28/02/2020,17:25:00,103380,103545,103235,103240,7537,32318
28/02/2020,17:26:00,103235,103270,103085,103115,9251,38187
28/02/2020,17:27:00,103115,103215,103015,103180,6590,28069
28/02/2020,17:28:00,103175,103240,103110,103200,5048,23472
28/02/2020,17:29:00,103195,103235,103075,103075,3915,17774
28/02/2020,17:30:00,103080,103185,103050,103185,5276,24292
28/02/2020,17:31:00,103180,103425,103100,103330,8188,34347
28/02/2020,17:32:00,103335,103420,103235,103385,5539,23992
28/02/2020,17:33:00,103385,103385,103245,103270,4086,19070
28/02/2020,17:34:00,103270,103275,103065,103155,5917,26322
28/02/2020,17:35:00,103155,103165,102940,103005,6055,26108
28/02/2020,17:36:00,103005,103035,102915,102945,5260,22971
28/02/2020,17:37:00,102945,103145,102935,103130,5293,24267
28/02/2020,17:38:00,103135,103305,103105,103220,6838,31147
28/02/2020,17:39:00,103220,103340,103170,103275,5195,24875
28/02/2020,17:40:00,103275,103310,103195,103265,3827,18464
28/02/2020,17:41:00,103265,103315,103205,103265,3446,17696
28/02/2020,17:42:00,103265,103265,103175,103210,3180,13819
28/02/2020,17:43:00,103210,103260,103065,103070,3841,17056
28/02/2020,17:44:00,103065,103140,103000,103085,4336,19023
28/02/2020,17:45:00,103080,103540,103075,103535,8668,40845
28/02/2020,17:46:00,103535,103670,103305,103590,10432,47117
28/02/2020,17:47:00,103585,103590,103420,103470,7736,33413
28/02/2020,17:48:00,103475,103605,103405,103480,4999,22736
28/02/2020,17:49:00,103480,103555,103435,103510,4805,23752
28/02/2020,17:50:00,103500,103575,103335,103570,5850,24896
28/02/2020,17:51:00,103575,103645,103535,103630,5588,23673
28/02/2020,17:52:00,103625,103645,103535,103570,3475,15269
28/02/2020,17:53:00,103565,103625,103495,103550,3388,13303
28/02/2020,17:54:00,103545,103695,103510,103620,4562,19227
28/02/2020,17:55:00,103620,103785,103610,103780,5811,26030
28/02/2020,17:56:00,103780,104055,103735,104030,8138,36978
28/02/2020,17:57:00,104040,104070,103860,104055,5350,23238
28/02/2020,17:58:00,104055,104260,104055,104190,6001,26798
28/02/2020,17:59:00,104190,104485,104155,104440,6899,28212
28/02/2020,18:00:00,104430,104445,104200,104315,4581,17531
28/02/2020,18:01:00,104320,104500,104280,104485,3504,14124
28/02/2020,18:02:00,104490,104765,104490,104715,4951,17504
28/02/2020,18:03:00,104720,104765,104465,104515,4064,17413
28/02/2020,18:04:00,104505,104540,104265,104425,3657,12986
28/02/2020,18:05:00,104425,104540,104290,104415,2821,9893
28/02/2020,18:06:00,104415,104570,104400,104500,2293,8520
28/02/2020,18:07:00,104505,104635,104470,104555,2133,7338
28/02/2020,18:08:00,104560,104650,104455,104460,2626,8530
28/02/2020,18:09:00,104470,104645,104405,104555,1873,4349
28/02/2020,18:10:00,104545,104575,104445,104485,956,2860
28/02/2020,18:11:00,104490,104545,104425,104510,599,1702
28/02/2020,18:12:00,104495,104605,104460,104535,901,2668
28/02/2020,18:13:00,104535,104600,104500,104550,587,1904
28/02/2020,18:14:00,104550,104605,104530,104565,381,1434
28/02/2020,18:15:00,104565,104600,104520,104585,359,975
28/02/2020,18:16:00,104595,104600,104535,104565,310,830
28/02/2020,18:17:00,104565,104700,104565,104680,487,1737
28/02/2020,18:18:00,104680,104810,104675,104715,811,2437
28/02/2020,18:19:00,104720,104755,104555,104660,389,2952
28/02/2020,18:20:00,104655,104740,104580,104720,649,3101
28/02/2020,18:21:00,104725,104815,104720,104745,498,3169
28/02/2020,18:22:00,104740,104810,104740,104770,212,720
28/02/2020,18:23:00,104770,104920,104735,104880,309,1348
28/02/2020,18:24:00,104880,104915,104800,104840,172,965
28/02/2020,18:30:00,104915,104915,104915,104915,634,7539
02/03/2020,09:00:00,103860,103865,103500,103595,4044,13852
02/03/2020,09:01:00,103635,103645,103180,103200,14313,42171
02/03/2020,09:02:00,103200,103435,103140,103420,9730,35051
02/03/2020,09:03:00,103415,103425,103265,103360,5347,18630
02/03/2020,09:04:00,103360,103360,103090,103175,10728,38188
02/03/2020,09:05:00,103180,103500,103105,103435,11512,42874
02/03/2020,09:06:00,103430,103585,103375,103565,10326,37843
02/03/2020,09:07:00,103560,103760,103560,103605,11419,39343
02/03/2020,09:08:00,103610,103675,103505,103525,7174,23900
02/03/2020,09:09:00,103525,103540,103420,103480,5785,19858
02/03/2020,09:10:00,103485,103655,103480,103540,9511,32744
02/03/2020,09:11:00,103540,103995,103505,103870,16635,59084
02/03/2020,09:12:00,103870,104115,103815,103890,16025,54003
02/03/2020,09:13:00,103890,103915,103660,103705,11024,38745
02/03/2020,09:14:00,103710,103980,103700,103960,10009,33086
02/03/2020,09:15:00,103960,104095,103900,104000,13318,40892
02/03/2020,09:16:00,104000,104190,103855,104000,18806,56877
02/03/2020,09:17:00,104005,104135,103900,104035,12773,38116
02/03/2020,09:18:00,104030,104145,103910,103965,9951,30161
02/03/2020,09:19:00,103965,104020,103710,103735,13096,39619
02/03/2020,09:20:00,103735,103800,103655,103710,12106,35398
02/03/2020,09:21:00,103715,103870,103690,103775,10126,30271
02/03/2020,09:22:00,103775,104000,103750,103870,12086,36858
02/03/2020,09:23:00,103870,103900,103755,103835,6907,21091
02/03/2020,09:24:00,103840,103985,103815,103850,8063,25348
02/03/2020,09:25:00,103850,103950,103725,103765,9256,30161
02/03/2020,09:26:00,103770,103770,103580,103610,18158,57250
02/03/2020,09:27:00,103615,103685,103590,103620,5495,16644
02/03/2020,09:28:00,103620,103750,103520,103705,11950,35748
02/03/2020,09:29:00,103710,104035,103700,104020,14037,44410
02/03/2020,09:30:00,104015,104220,103975,104160,18690,60604
02/03/2020,09:31:00,104160,104400,104050,104355,18964,63882
02/03/2020,09:32:00,104360,104360,104175,104200,10476,32167
02/03/2020,09:33:00,104200,104220,104070,104195,11413,35447
02/03/2020,09:34:00,104190,104275,103935,104015,15297,47798
02/03/2020,09:35:00,104015,104125,103970,104015,10713,33491
02/03/2020,09:36:00,104015,104195,103980,104155,8644,27296
02/03/2020,09:37:00,104160,104300,104070,104240,10741,32696
02/03/2020,09:38:00,104245,104340,104185,104205,10724,33609
02/03/2020,09:39:00,104205,104215,103950,103980,14378,48651
02/03/2020,09:40:00,103980,104215,103975,104160,11655,36758
02/03/2020,09:41:00,104155,104160,103895,103920,15849,48271
02/03/2020,09:42:00,103920,104085,103915,104030,9068,26876
02/03/2020,09:43:00,104030,104135,103905,103950,9032,26630
02/03/2020,09:44:00,103950,104030,103765,103795,11904,33708
02/03/2020,09:45:00,103795,104040,103710,103985,16389,47909
02/03/2020,09:46:00,103985,104050,103830,103860,10176,31786
02/03/2020,09:47:00,103860,103890,103740,103890,9412,27568
02/03/2020,09:48:00,103890,104050,103890,104015,10302,31810
02/03/2020,09:49:00,104015,104220,104015,104195,12949,42882
02/03/2020,09:50:00,104195,104255,104175,104250,7934,26895
02/03/2020,09:51:00,104250,104255,104025,104095,11313,36316
02/03/2020,09:52:00,104100,104230,104045,104055,7745,23046
02/03/2020,09:53:00,104055,104350,104040,104285,11418,31576
02/03/2020,09:54:00,104280,104395,104160,104380,12099,35884
02/03/2020,09:55:00,104375,104460,104255,104375,19549,55124
02/03/2020,09:56:00,104375,104480,104190,104455,12264,33612
02/03/2020,09:57:00,104450,104490,104370,104420,8686,24114
02/03/2020,09:58:00,104420,104530,104325,104400,16271,50764
02/03/2020,09:59:00,104400,104460,104295,104430,10721,33304
02/03/2020,10:00:00,104430,104455,104150,104180,14886,48105
02/03/2020,10:01:00,104175,104350,104150,104235,10189,31722
02/03/2020,10:02:00,104230,104300,104190,104240,4895,15157
02/03/2020,10:03:00,104245,104260,104125,104210,8891,28238
02/03/2020,10:04:00,104215,104345,104170,104305,8155,25103
02/03/2020,10:05:00,104310,104395,104290,104360,9086,26701
02/03/2020,10:06:00,104365,104555,104325,104330,16494,46838
02/03/2020,10:07:00,104330,104470,104225,104395,12508,36049
02/03/2020,10:08:00,104390,104500,104315,104475,8356,24657
02/03/2020,10:09:00,104480,104585,104395,104530,11917,35501
02/03/2020,10:10:00,104530,104610,104430,104530,11658,34175
02/03/2020,10:11:00,104525,104545,104370,104415,7531,22620
02/03/2020,10:12:00,104415,104625,104365,104605,13307,42512
02/03/2020,10:13:00,104605,104685,104515,104600,13341,41431
02/03/2020,10:14:00,104600,104750,104490,104720,11850,38091
02/03/2020,10:15:00,104720,104820,104655,104815,12264,39787
02/03/2020,10:16:00,104810,104830,104630,104730,11455,36448
02/03/2020,10:17:00,104730,104890,104725,104870,8628,27284
02/03/2020,10:18:00,104865,104960,104785,104810,13589,46404
02/03/2020,10:19:00,104810,104980,104795,104965,9807,34236
02/03/2020,10:20:00,104970,105000,104820,104865,12755,41389
02/03/2020,10:21:00,104870,104990,104825,104960,8549,28875
02/03/2020,10:22:00,104955,104985,104720,104755,11678,37682
02/03/2020,10:23:00,104755,104905,104670,104860,12815,42217
02/03/2020,10:24:00,104855,105050,104765,104970,14045,47690
02/03/2020,10:25:00,104970,104990,104675,104740,16082,50478
02/03/2020,10:26:00,104745,104745,104575,104610,12614,43302
02/03/2020,10:27:00,104610,104715,104535,104565,10751,36884
02/03/2020,10:28:00,104565,104670,104430,104475,12026,41303
02/03/2020,10:29:00,104475,104585,104390,104545,11920,40138
02/03/2020,10:30:00,104545,104650,104405,104510,13541,47367
02/03/2020,10:31:00,104505,104705,104470,104525,11182,40289
02/03/2020,10:32:00,104520,104655,104520,104580,5219,18726
02/03/2020,10:33:00,104585,104645,104460,104565,7095,27108
02/03/2020,10:34:00,104565,104605,104270,104360,13050,46213
02/03/2020,10:35:00,104365,104430,104300,104390,7475,22947
02/03/2020,10:36:00,104390,104470,104205,104235,10629,35576
02/03/2020,10:37:00,104235,104435,104235,104395,7497,25809
02/03/2020,10:38:00,104385,104520,104345,104390,8095,25459
02/03/2020,10:39:00,104390,104470,104335,104405,5593,19680
02/03/2020,10:40:00,104405,104595,104335,104580,10292,34107
02/03/2020,10:41:00,104575,104695,104560,104600,9462,31028
02/03/2020,10:42:00,104595,104630,104460,104550,9669,31105
02/03/2020,10:43:00,104550,104600,104380,104390,7273,22971
02/03/2020,10:44:00,104390,104450,104285,104315,9984,34268
02/03/2020,10:45:00,104315,104435,104215,104250,9509,32451
02/03/2020,10:46:00,104250,104380,104210,104270,10331,35923
02/03/2020,10:47:00,104265,104345,104175,104200,10362,38469
02/03/2020,10:48:00,104200,104240,104115,104220,8983,32223
02/03/2020,10:49:00,104220,104245,104140,104180,5372,19920
02/03/2020,10:50:00,104180,104345,104175,104315,9561,32755
02/03/2020,10:51:00,104320,104550,104310,104495,13435,45790
02/03/2020,10:52:00,104490,104590,104490,104560,7892,28650
02/03/2020,10:53:00,104565,104645,104505,104625,6720,22863
02/03/2020,10:54:00,104625,104680,104590,104650,6141,21514
02/03/2020,10:55:00,104650,104945,104640,104910,21794,74398
02/03/2020,10:56:00,104910,105000,104850,104985,12246,41518
02/03/2020,10:57:00,104985,105095,104925,104985,14192,49755
02/03/2020,10:58:00,104985,105100,104985,104995,7718,27183
02/03/2020,10:59:00,104995,105220,104990,105190,13109,45709
02/03/2020,11:00:00,105190,105300,105140,105205,16836,58892
02/03/2020,11:01:00,105200,105280,105105,105130,12598,51295
02/03/2020,11:02:00,105135,105230,105010,105215,12975,49175
02/03/2020,11:03:00,105210,105360,105155,105185,17195,63222
02/03/2020,11:04:00,105185,105245,105115,105220,8407,32873
02/03/2020,11:05:00,105220,105295,105170,105250,8694,32279
02/03/2020,11:06:00,105255,105335,105220,105330,7046,28098
02/03/2020,11:07:00,105330,105335,105070,105075,11161,41118
02/03/2020,11:08:00,105075,105235,105070,105180,7456,29080
02/03/2020,11:09:00,105175,105320,105160,105290,6349,22933
02/03/2020,11:10:00,105290,105330,105135,105175,7753,28127
02/03/2020,11:11:00,105175,105300,105165,105280,4769,16219
02/03/2020,11:12:00,105280,105470,105265,105370,16475,59748
02/03/2020,11:13:00,105370,105375,105260,105325,7183,26779
02/03/2020,11:14:00,105330,105370,105265,105340,4453,16465
02/03/2020,11:15:00,105340,105440,105325,105385,9013,35314
02/03/2020,11:16:00,105385,105420,105305,105375,4742,17440
02/03/2020,11:17:00,105375,105485,105330,105460,6803,26170
02/03/2020,11:18:00,105460,105470,105355,105385,5113,19505
02/03/2020,11:19:00,105390,105575,105375,105500,9516,32977
02/03/2020,11:20:00,105495,105620,105475,105580,8268,30508
02/03/2020,11:21:00,105580,105595,105450,105475,6709,23255
02/03/2020,11:22:00,105480,105540,105385,105445,7904,29193
02/03/2020,11:23:00,105445,105505,105410,105430,3416,11864
02/03/2020,11:24:00,105435,105555,105425,105485,4395,15642
02/03/2020,11:25:00,105490,105535,105430,105500,4392,14574
02/03/2020,11:26:00,105500,105505,105410,105415,3308,12097
02/03/2020,11:27:00,105415,105575,105410,105555,5470,18696
02/03/2020,11:28:00,105555,105695,105555,105635,11201,41533
02/03/2020,11:29:00,105635,105695,105580,105690,5454,19269
02/03/2020,11:30:00,105690,105780,105515,105685,21522,78971
02/03/2020,11:31:00,105685,105710,105340,105485,20752,70331
02/03/2020,11:32:00,105480,105625,105365,105405,15231,50136
02/03/2020,11:33:00,105405,105570,105340,105370,12220,40867
02/03/2020,11:34:00,105360,105415,105235,105300,14255,47838
02/03/2020,11:35:00,105300,105380,105250,105270,9311,32472
02/03/2020,11:36:00,105275,105440,105180,105245,13050,46153
02/03/2020,11:37:00,105240,105250,105160,105195,9160,35276
02/03/2020,11:38:00,105200,105380,105170,105360,10201,37074
02/03/2020,11:39:00,105360,105390,105185,105195,6697,23962
02/03/2020,11:40:00,105195,105375,105185,105275,10258,40574
02/03/2020,11:41:00,105275,105320,105015,105070,14284,56600
02/03/2020,11:42:00,105075,105120,104925,104995,11540,40937
02/03/2020,11:43:00,104990,105235,104980,105160,7971,30315
02/03/2020,11:44:00,105160,105160,105000,105060,5513,22157
02/03/2020,11:45:00,105060,105350,105045,105280,13426,49413
02/03/2020,11:46:00,105280,105335,105190,105250,10033,36562
02/03/2020,11:47:00,105250,105275,105035,105115,10095,37060
02/03/2020,11:48:00,105110,105165,104970,105065,11082,40134
02/03/2020,11:49:00,105065,105195,105010,105045,8273,26360
02/03/2020,11:50:00,105045,105260,104950,105170,12691,41266
02/03/2020,11:51:00,105170,105190,105005,105090,10582,37277
02/03/2020,11:52:00,105090,105250,105080,105225,8038,27637
02/03/2020,11:53:00,105225,105455,105200,105400,14643,50177
02/03/2020,11:54:00,105400,105495,105390,105470,10653,37435
02/03/2020,11:55:00,105470,105490,105340,105430,11326,39740
02/03/2020,11:56:00,105435,105460,105340,105395,7131,28008
02/03/2020,11:57:00,105390,105550,105385,105450,9736,38793
02/03/2020,11:58:00,105450,105475,105255,105400,8703,31580
02/03/2020,11:59:00,105405,105430,105210,105295,5998,22682
02/03/2020,12:00:00,105300,105405,105165,105225,10989,39419
02/03/2020,12:01:00,105230,105390,105175,105230,7133,25156
02/03/2020,12:02:00,105230,105305,105160,105225,8516,28175
02/03/2020,12:03:00,105230,105475,105225,105365,9489,32600
02/03/2020,12:04:00,105365,105435,105270,105385,6434,19685
02/03/2020,12:05:00,105375,105410,105100,105170,11890,40337
02/03/2020,12:06:00,105170,105210,104980,104995,12774,43740
02/03/2020,12:07:00,104995,105030,104815,104860,13794,45556
02/03/2020,12:08:00,104855,104920,104765,104890,11268,38549
02/03/2020,12:09:00,104890,104890,104715,104775,9717,32105
02/03/2020,12:10:00,104775,104895,104750,104830,8228,27504
02/03/2020,12:11:00,104835,104995,104825,104980,9151,30573
02/03/2020,12:12:00,104980,105105,104955,105090,8773,29251
02/03/2020,12:13:00,105085,105260,105040,105165,12253,42908
02/03/2020,12:14:00,105170,105325,105160,105315,8785,30867
02/03/2020,12:15:00,105320,105400,105260,105360,11127,38806
02/03/2020,12:16:00,105355,105430,105210,105420,11602,39673
02/03/2020,12:17:00,105425,105425,105290,105315,6731,22445
02/03/2020,12:18:00,105315,105360,105180,105275,8832,30374
02/03/2020,12:19:00,105265,105485,105265,105365,9362,32893
02/03/2020,12:20:00,105365,105395,105245,105270,8537,31223
02/03/2020,12:21:00,105265,105295,105135,105190,7715,27221
02/03/2020,12:22:00,105190,105205,105055,105075,7640,26400
02/03/2020,12:23:00,105075,105120,105015,105075,6736,25316
02/03/2020,12:24:00,105075,105205,105065,105165,7821,28792
02/03/2020,12:25:00,105160,105370,105100,105295,11613,46950
02/03/2020,12:26:00,105285,105365,105235,105275,6502,26373
02/03/2020,12:27:00,105275,105440,105275,105420,7210,26385
02/03/2020,12:28:00,105415,105475,105335,105405,9587,36040
02/03/2020,12:29:00,105410,105445,105320,105425,6248,22321
02/03/2020,12:30:00,105420,105595,105300,105310,16406,60616
02/03/2020,12:31:00,105305,105375,105185,105375,11242,39342
02/03/2020,12:32:00,105375,105510,105345,105410,9020,32878
02/03/2020,12:33:00,105405,105660,105400,105635,10095,35431
02/03/2020,12:34:00,105640,105690,105530,105595,9456,33157
02/03/2020,12:35:00,105595,105695,105570,105605,6963,23185
02/03/2020,12:36:00,105605,105820,105590,105735,13815,48291
02/03/2020,12:37:00,105740,105775,105650,105715,7713,26717
02/03/2020,12:38:00,105720,105825,105680,105800,6906,24593
02/03/2020,12:39:00,105805,105900,105775,105815,9410,34076
02/03/2020,12:40:00,105815,105885,105780,105835,6082,22244
02/03/2020,12:41:00,105835,105890,105735,105760,6649,22976
02/03/2020,12:42:00,105755,105925,105750,105840,8040,28762
02/03/2020,12:43:00,105835,105910,105815,105865,5076,17648
02/03/2020,12:44:00,105860,105970,105860,105920,7164,26997
02/03/2020,12:45:00,105915,105995,105915,105980,6172,26085
02/03/2020,12:46:00,105985,106020,105910,105970,7352,28045
02/03/2020,12:47:00,105975,105995,105900,105955,5253,19375
02/03/2020,12:48:00,105955,106045,105955,106020,7327,29485
02/03/2020,12:49:00,106025,106060,105965,106040,5450,21255
02/03/2020,12:50:00,106045,106060,105985,106020,4099,15567
02/03/2020,12:51:00,106030,106120,106020,106085,8134,34768
02/03/2020,12:52:00,106085,106130,106030,106110,5721,22631
02/03/2020,12:53:00,106110,106140,106020,106095,7349,27877
02/03/2020,12:54:00,106100,106140,105960,106020,8216,30660
02/03/2020,12:55:00,106020,106060,105960,106010,4837,18638
02/03/2020,12:56:00,106010,106045,105935,106020,5864,21158
02/03/2020,12:57:00,106015,106040,105930,105935,4545,17242
02/03/2020,12:58:00,105935,106025,105930,105970,5047,19994
02/03/2020,12:59:00,105975,106085,105955,105975,7504,28741
02/03/2020,13:00:00,105980,106140,105940,106120,8844,33750
02/03/2020,13:01:00,106115,106130,105960,106060,7871,29902
02/03/2020,13:02:00,106065,106080,105900,105970,6554,24967
02/03/2020,13:03:00,105965,106035,105935,106020,5667,21182
02/03/2020,13:04:00,106015,106070,105990,106025,4708,18537
02/03/2020,13:05:00,106025,106080,105935,106070,6201,23872
02/03/2020,13:06:00,106070,106075,105965,106025,5132,18938
02/03/2020,13:07:00,106030,106085,105970,106035,5489,20751
02/03/2020,13:08:00,106035,106070,105910,105930,5918,22564
02/03/2020,13:09:00,105935,106000,105900,105965,6114,23585
02/03/2020,13:10:00,105960,106045,105920,106035,5110,18146
02/03/2020,13:11:00,106035,106445,106030,106300,21958,85608
02/03/2020,13:12:00,106295,106440,106295,106410,12503,49279
02/03/2020,13:13:00,106405,106435,106300,106370,7538,28460
02/03/2020,13:14:00,106370,106535,106350,106475,9287,37056
02/03/2020,13:15:00,106475,106670,106405,106585,13613,58853
02/03/2020,13:16:00,106580,106655,106570,106600,6724,29267
02/03/2020,13:17:00,106595,106650,106490,106505,8583,35059
02/03/2020,13:18:00,106500,106620,106465,106485,7251,30408
02/03/2020,13:19:00,106480,106505,106405,106450,7010,27470
02/03/2020,13:20:00,106450,106595,106450,106570,8192,32751
02/03/2020,13:21:00,106570,106605,106510,106580,4924,19302
02/03/2020,13:22:00,106575,106635,106540,106615,4585,16851
02/03/2020,13:23:00,106615,106685,106555,106620,7628,30555
02/03/2020,13:24:00,106620,106650,106525,106550,6409,25464
02/03/2020,13:25:00,106550,106645,106550,106625,5295,21073
02/03/2020,13:26:00,106630,106650,106465,106480,6651,25385
02/03/2020,13:27:00,106480,106575,106445,106500,7058,27636
02/03/2020,13:28:00,106500,106680,106500,106655,8547,34187
02/03/2020,13:29:00,106650,106655,106450,106530,8848,34217
02/03/2020,13:30:00,106530,106725,106485,106715,10607,40878
02/03/2020,13:31:00,106710,106725,106560,106630,8477,34039
02/03/2020,13:32:00,106635,106695,106560,106570,6565,26512
02/03/2020,13:33:00,106570,106700,106545,106625,5663,21080
02/03/2020,13:34:00,106620,106685,106570,106635,5478,19617
02/03/2020,13:35:00,106635,106700,106565,106655,6058,23009
02/03/2020,13:36:00,106660,106705,106625,106660,4115,16216
02/03/2020,13:37:00,106665,106680,106615,106625,2952,10928
02/03/2020,13:38:00,106630,106745,106615,106690,5746,21055
02/03/2020,13:39:00,106690,106805,106665,106740,8293,31336
02/03/2020,13:40:00,106740,106750,106615,106630,7910,29220
02/03/2020,13:41:00,106630,106675,106540,106615,8632,30890
02/03/2020,13:42:00,106615,106665,106600,106615,3396,12465
02/03/2020,13:43:00,106615,106645,106545,106590,4967,19315
